ts_hour,id,id_tsloc,ix,iy,t,q,u,v,psfc,glw,gsw,hfx,lh,grdflx,tsk,tslb(1),rainc,rainnc,clw
2015-04-21,3,1,38,73,-2.6302946724284357,0.003204292769503912,1.3841309807855537,-0.13054272166062178,91631.11127160481,270.7196719769936,60.65402930241915,12.859997688864864,15.45042105332205,-1.6916891048692086,-4.270445768192006,-9.63994883555855,0.0,0.9211220557141772,0.12671714252642954
2015-04-22,3,1,38,73,-4.9284118865740885,0.002415324845679068,1.6067644637345573,2.3511009606481506,92166.04955217348,227.88202560030373,68.63284355555531,-9.453508986882733,24.785568212191247,-0.5746981041666653,-7.306456868055601,-9.155110779322095,0.0,7.27300733179118,0.035030177469133644
2015-04-23,3,1,38,73,-3.217417143518566,0.0021717044753086392,-1.2830065385802507,7.174878459104948,92658.76285986666,204.17647162038793,80.01254350154267,-72.37338295216044,67.77203029629655,-1.1369809938271591,-5.2239010270062,-9.01923494830253,0.0,8.428350000001133,0.001350752314814778
2015-04-24,3,1,38,73,-3.7893407916666817,0.0019130771604937947,-0.3164650115740776,2.852639547839514,92625.33978828482,200.44604835650398,86.31377603086152,-28.8032524274692,25.517800456790205,-0.2797043024691353,-8.277283135030904,-8.919684525463548,0.0,8.428350000001133,0.0020331427469135093
2015-04-25,3,1,38,73,-2.647606260802485,0.0028869529320987176,0.16872289969135845,0.6704638611111087,92403.90375978129,228.01909238965533,78.1063746134242,-5.945124689043194,13.314791923611105,-0.9336159220679026,-6.646393781635861,-8.58909202391968,0.0,8.435549783949153,0.004750811728395984
2015-04-26,3,1,38,73,-3.4548941427469417,0.002848233796296225,0.19600604012345776,0.18458375848764697,92415.80905007657,217.5937652870463,81.73115115663822,2.0988735486111265,12.404919668209896,-0.22818026466049443,-7.785322634259317,-8.122994409721876,0.0,8.43894347222123,0.00021693750000004836
2015-04-27,3,1,38,73,-6.318927108024718,0.0026432307098765576,0.3185722399691349,-0.6468550223765462,92294.72906540037,217.07577561571574,71.04119109027828,9.823993725308664,10.11500438348768,1.1890568395061756,-9.958973504629638,-8.241718668210503,0.0,8.569464656636994,0.0010998680555554996
2015-04-28,3,1,38,73,-7.886676139660464,0.0023559753086421155,0.2767741396604939,-0.9494693472222197,92101.97881342353,204.14949993981273,73.6240709560172,9.60882252546299,9.501608219135788,2.1028719135802567,-11.972944120370453,-8.933670980710254,0.0,8.71031960725298,0.0002278148148148249
2015-04-29,3,1,38,73,-8.621247952160545,0.0021936790123456454,0.22604292515432153,-0.5994885416666687,91867.25372844268,199.38401309258504,74.25696896913566,8.394416439814794,9.026746611111083,2.149766330246922,-12.533089301697496,-9.425584138889631,0.0,8.841812179783886,0.00033307561728396044
2015-04-30,3,1,38,73,-8.816057814814856,0.002142331790123445,-0.23997419135802592,-1.0567666983024648,92187.49759655843,199.52813614662708,75.031850065585,9.476043455246911,10.755626663580232,2.2445547453703694,-13.030953933641909,-9.782169529320626,0.0,8.97309325771705,0.0005579853395061618
