ts_hour,id,id_tsloc,ix,iy,t,q,u,v,psfc,glw,gsw,hfx,lh,grdflx,tsk,tslb(1),rainc,rainnc,clw
2015-04-21 00:00:00,3,1,38,73,0.6261725974025729,0.0037652875695732987,-0.32836871985157684,-0.49899063079777384,91629.85989682743,216.77273072356414,225.09751755102064,-0.43477276437847867,2.3119951391465676,-3.036849461966605,0.2833130426715904,-9.99408096474955,0.0,0.0,0.0
2015-04-21 01:00:00,3,1,38,73,0.8335817592592351,0.0036235555555555353,-0.13519048148148163,-0.06476162962962953,91628.83396998151,217.4838365000008,120.26622272222215,-0.24941912962962953,0.9348173148148146,-3.128073037037037,0.17600483333330885,-9.93865600000002,0.0,0.0,1.7407407407407442e-06
2015-04-21 02:00:00,3,1,38,73,0.8268764814814572,0.003488166666666677,-0.09928831481481477,0.19845614814814833,91612.91893807398,220.41729877777982,94.14460899999969,-0.56482062962963,0.7974292407407408,-3.0589901851851873,-0.35143392592595074,-9.872738037037058,0.0,0.0,0.0016873703703703701
2015-04-21 03:00:00,3,1,38,73,0.08444225925923418,0.003244999999999993,0.1482052777777777,0.2670509814814817,91607.13135133326,233.23105294444164,61.014610351851985,-2.0052418333333337,0.0017517037037037039,-1.9242488333333339,-3.8666914629629865,-9.817096814814839,0.0,0.0,0.007148685185185183
2015-04-21 04:00:00,3,1,38,73,-1.0178185000000246,0.00324787037037037,0.27132742592592624,-0.5395259259259261,91611.80102727776,244.41978429629418,29.205626277777466,-5.7529587962963,0.0,-0.700510907407407,-7.619919074074108,-9.784122648148173,0.0,0.0,0.01359253703703703
2015-04-21 05:00:00,3,1,38,73,-2.5034628333333604,0.003219388888888869,-0.2573782037037037,0.12962703703703712,91626.76851850002,247.81100422222457,7.339562925925993,-7.870850666666661,0.0,0.4794430740740738,-11.253606111111141,-9.773799999999959,0.0,0.0,0.017535685185185185
2015-04-21 06:00:00,3,1,38,73,-3.515926166666691,0.0031844814814814913,0.13545211111111122,0.5216435000000001,91630.34097220356,248.4433236666634,0.006253425925925926,-7.47507609259259,0.0,1.0046554259259266,-12.872758611111122,-9.773799999999959,0.0,0.0,0.022382611111111114
2015-04-21 07:00:00,3,1,38,73,-3.93346242592595,0.003250092592592603,0.15499553703703706,0.5963839814814812,91647.73495366662,255.02131709258953,0.0,-7.063131370370367,0.0,0.6236019444444447,-11.696170981481494,-9.773799999999959,0.0,2.6851851851851848e-06,0.035623777777777796
2015-04-21 08:00:00,3,1,38,73,-3.814614666666692,0.0032511111111111087,0.5811960000000005,0.19752072222222214,91674.87092018519,280.38048527778,0.0,-3.0248202222222202,0.0,-0.7932946481481479,-7.323787574074106,-9.767643111111116,0.0,0.01207005555555556,0.07530414814814809
2015-04-21 09:00:00,3,1,38,73,-3.426256129629656,0.00322348148148148,0.25551777777777784,0.10013012962962958,91689.25603279621,299.39308574074033,0.0,-0.2597509074074076,0.0,-1.867832851851851,-3.9683939444444665,-9.724420425925954,0.0,0.07564362962962966,0.09831350000000005
2015-04-21 10:00:00,3,1,38,73,-3.289976444444471,0.0031983888888888817,0.9979828518518515,0.06905983333333318,91693.27083353704,299.3633398148176,0.0,-1.1538259999999998,-0.5270950185185185,-1.9542018333333304,-3.6643030370370635,-9.684397833333358,0.0,0.11129285185185168,0.10123675925925917
2015-04-21 11:00:00,3,1,38,73,-3.486116462962993,0.003156462962962983,0.7545342962962964,0.11856625925925923,91682.81754925926,296.8974614999971,0.0,-0.9621465000000005,-0.1252711296296297,-1.7380060185185155,-4.2984780185185505,-9.649211148148172,0.0,0.13379357407407408,0.16422574074074087
2015-04-21 12:00:00,3,1,38,73,-3.6799566481481722,0.003128000000000008,0.5148148333333331,0.9820353148148142,91662.93799201856,286.77626096296314,0.0,-2.941471074074075,-0.01873427777777777,-1.2051704629629632,-5.908026944444472,-9.620349111111132,0.0,0.22201787037037035,0.2476662962962962
2015-04-21 13:00:00,3,1,38,73,-4.0875798518518796,0.0030770370370370136,0.27722518518518524,1.0853435370370368,91634.9335502963,281.60663259258905,0.0,-3.5642646481481526,0.0,-0.9183455555555556,-6.764329129629655,-9.602520129629662,0.0,0.44348988888888896,0.20620837037037046
2015-04-21 14:00:00,3,1,38,73,-4.476865685185212,0.0029724074074073863,0.7093659444444441,-0.3231476481481482,91618.0421582963,282.3748684259292,7.31566464814811,-1.3194270370370362,-0.04333403703703702,-1.2745801111111104,-5.634030870370393,-9.58552525925924,0.0,0.6502017037037034,0.1467643518518519
2015-04-21 15:00:00,3,1,38,73,-4.173481407407432,0.0029228518518518536,1.5956407222222215,-0.45511425925925914,91598.67905087039,285.56800546296313,21.343806703703812,3.8106727222222196,4.140304833333334,-1.7967153148148145,-3.984285055555576,-9.566596740740758,0.0,0.8058564074074077,0.245462425925926
2015-04-21 16:00:00,3,1,38,73,-3.9793750925926177,0.0029280925925925807,2.383608537037037,-0.5766844259259256,91592.87848662968,285.83022418518294,40.586050870370606,11.942177240740728,13.106470740740747,-1.9269707777777774,-3.521857037037059,-9.538712888888922,0.0,1.1078060370370375,0.29558444444444454
2015-04-21 17:00:00,3,1,38,73,-3.9112472037037276,0.0029461666666666902,3.0183296296296307,-0.9917553333333331,91591.49499427775,286.3237186666648,61.94450112963009,23.161896277777778,21.712674666666658,-2.0164064999999995,-3.1524331666666905,-9.5091027592593,0.0,1.6382355740740746,0.37913720370370374
