ts_hour,id,id_tsloc,ix,iy,t,q,u,v,psfc,glw,gsw,hfx,lh,grdflx,tsk,tslb(1),rainc,rainnc,clw
2015-04-21 00:00:00,3,1,38,73,0.6328518738404225,0.003754155844155847,-0.3154837662337667,-0.4812025231910943,91629.84388070507,216.7725061410009,225.24695977736698,-0.4154424860853433,93.40351883116882,-3.02796948051948,-0.2260664749536429,-9.975028515769958,0.4882681632653061,0.0,0.0
2015-04-21 01:00:00,3,1,38,73,0.830222074074049,0.0036191111111111038,-0.11481648148148152,-0.05648794444444448,91628.7329284075,217.46777898147988,120.5273993703705,-0.23599353703703693,0.8924487222222219,-3.1288605925925936,0.17835925925923382,-9.938594962962988,0.0,0.0,1.7407407407407442e-06
2015-04-21 02:00:00,3,1,38,73,0.8342854259259013,0.0034860555555555617,-0.10452666666666664,0.19425222222222227,91612.67149885204,220.38892988889015,94.34694111111176,-0.543944111111111,0.7721046666666673,-3.0626404259259266,-0.34038194444447095,-9.872676981481503,0.0,0.0,0.0016805555555555551
2015-04-21 03:00:00,3,1,38,73,0.12221064814812305,0.0032522777777777845,0.13877109259259254,0.28037290740740756,91606.91579866665,233.21315542592518,61.15000638888957,-1.9585016111111102,0.0017349814814814814,-1.927395074074072,-3.8571682962963223,-9.81703581481484,0.0,0.0,0.007155166666666663
2015-04-21 04:00:00,3,1,38,73,-0.954276537037062,0.0032484259259259254,0.2719757407407407,-0.5476886666666669,91611.32186059264,244.47434075925796,29.251124111110844,-5.552303796296297,0.0,-0.6925668888888894,-7.6445769814815066,-9.784061611111138,0.0,0.0,0.013617518518518515
2015-04-21 05:00:00,3,1,38,73,-2.4153418888889155,0.0032212222222222048,-0.260572129629629,0.13105061111111102,91626.38061344452,247.87130035185498,7.351071592592498,-7.6084916296296345,0.0,0.4929632037037035,-11.29510338888891,-9.77373999999998,0.0,0.0,0.017599740740740718
2015-04-21 06:00:00,3,1,38,73,-3.358807222222246,0.003180148148148151,0.11040207407407415,0.577071129629629,91629.88885998147,248.5055254629618,0.006266648148148149,-7.555830314814822,0.0,0.994047185185185,-12.839605203703725,-9.77373999999998,0.0,0.0,0.022329074074074074
2015-04-21 07:00:00,3,1,38,73,-3.7876752592592826,0.0032497222222222315,0.18303707407407396,0.6470389259259267,91646.9279223888,255.07500248148125,0.0,-7.119572000000001,0.0,0.6148468703703701,-11.66885896296299,-9.77373999999998,0.0,4.6296296296296297e-07,0.03555288888888888
2015-04-21 08:00:00,3,1,38,73,-3.790362092592614,0.0032624814814814765,0.6417326666666666,0.23476914814814803,91674.16921303698,278.2498157407378,0.0,-3.3885246851851867,-0.008429703703703707,-0.6762469629629628,-7.684483703703723,-9.767582574074124,0.0,0.012027907407407399,0.07588148148148154
2015-04-21 09:00:00,3,1,38,73,-3.3442593888889127,0.0032364444444444277,0.31713024074074053,0.16816107407407418,91688.29772868521,299.58479129629694,0.0,-0.3215556666666668,-0.002036481481481481,-1.8853025370370387,-3.915765611111138,-9.724352240740771,0.0,0.06877249999999994,0.09841894444444457
2015-04-21 10:00:00,3,1,38,73,-3.191956888888915,0.003221962962962959,0.9591728703703706,0.030079518518518467,91692.4902921667,299.6835301481466,0.0,-1.0613909444444432,-0.4402123333333334,-1.9636215555555552,-3.6371248518518735,-9.68380048148151,0.0,0.09492151851851888,0.09665590740740747
2015-04-21 11:00:00,3,1,38,73,-3.4915993518518764,0.0031869629629629544,0.4504127037037038,-0.05527040740740753,91681.69790240738,296.3745292222205,0.0,-0.7092683703703708,-0.02430107407407408,-1.6785376851851845,-4.482192444444464,-9.648115111111125,0.0,0.12068296296296299,0.15772412962962967
2015-04-21 12:00:00,3,1,38,73,-3.69833833333336,0.0031420925925926095,0.3151325370370367,0.8967084074074076,91662.46766481482,287.08076555555476,0.0,-2.602021814814817,0.0,-1.2004815185185194,-5.92343405555558,-9.620443259259279,0.0,0.21367972222222212,0.24848290740740744
2015-04-21 13:00:00,3,1,38,73,-4.065489277777803,0.003075999999999971,0.1871393703703704,1.1068093703703716,91634.67641787036,281.54572177777635,0.0,-3.436461111111111,0.0,-0.9039675185185183,-6.80978474074076,-9.602794796296328,0.0,0.43392262962962974,0.19879903703703714
2015-04-21 14:00:00,3,1,38,73,-4.4389547222222445,0.0029785555555555355,0.718084777777778,-0.22852566666666682,91618.31529238881,282.56834959259436,7.301386555555531,-1.2562569444444447,-0.04715401851851851,-1.2820619074074069,-5.613418092592618,-9.585947259259271,0.0,0.6260662592592585,0.1469545740740743
2015-04-21 15:00:00,3,1,38,73,-4.154560592592622,0.002925518518518525,1.5987911851851837,-0.4979053518518518,91599.23223368518,285.068765685185,21.279836462962773,3.423721333333335,3.980697703703706,-1.798290222222221,-3.98326724074077,-9.567237333333367,0.0,0.7805044259259256,0.2606288703703705
2015-04-21 16:00:00,3,1,38,73,-3.9323541851852117,0.002938388888888895,2.3024845740740756,-0.562616703703703,91593.54497974069,285.5721680185153,40.85495418518551,11.79299924074074,13.037572981481471,-1.9459923703703697,-3.4676425000000215,-9.539509277777801,0.0,1.0764777222222213,0.2840169999999999
2015-04-21 17:00:00,3,1,38,73,-3.846449074074101,0.0029585555555555246,2.881515111111111,-0.9418254444444442,91591.93478031486,286.0328155740773,59.74067059259255,21.53241320370369,20.65241403703705,-2.033337425925926,-3.1062043518518783,-9.509749407407428,0.0,1.597556203703704,0.37705553703703726
